created_at,vendor_name,brand_name,title,sku,handle,inventory_quantity,original_price,discounted_price,category_names,image_links,main_category
35:22.4,Ahmed Enterprises,Kenwood,KENWOOD HFP70.000BK Air Fryer ON INSTALLMENTS,ABK-KENWOOD-HFP70.000BK-INSTS,kenwood-hfp70000bk-air-fryer-on-installments-4,10,90000,79800,"Air fryer, Alfa, Electronics, Home appliances, Kitchen appliances",https://cdn.comverseglobal.com/alfa/products/product_images/kenwood-hfp70000bk-air-fryer_130525011745731461.png,Electronics
35:21.1,Ahmed Enterprises,Kenwood,KENWOOD HFP50.000BK 5.5 Liter Air Fryer ON INSTALLMENTS,ABK-KENWOOD-HFP50.000BK-INSTS,kenwood-hfp50000bk-55-liter-air-fryer-on-installments-3,10,59800,49590,"Air fryer, Alfa, Electronics, Home appliances, Kitchen appliances",https://cdn.comverseglobal.com/alfa/products/product_images/kenwood-air-fryer-55-ltr-hfp50000bk_130525011850094380.png,Electronics
35:20.3,Ahmed Enterprises,Kenwood,KENWOOD HFM80.000SS 7 Liter Air Fryer ON INSTALLMENTS,ABK-KENWOOD-HFM80.000SS-INSTS,kenwood-hfm80000ss-7-liter-air-fryer-on-installments-2,10,74800,64800,"Air fryer, Alfa, Electronics, Home appliances, Kitchen appliances",https://cdn.comverseglobal.com/alfa/products/product_images/kenwood-hfm80000ss-7-liter-air-fryer_130525011826838295.png,Electronics
35:19.7,Ahmed Enterprises,Kenwood,KENWOOD Food Processor With Glass Blender FDM71.980SS ON INSTALLMENTS,ABK-KENWOOD-FDM71.980SS -INSTSF,kenwood-food-processor-with-glass-blender-fdm71980ss-on-installments-1,10,130000,111800,"Alfa, Blenders, Electronics, Food factory, Home appliances, Juicers, Kitchen appliances",https://cdn.comverseglobal.com/alfa/products/product_images/kenwood-food-processor-with-glass-blender-fdm71980ss_130525011905022273.png,Electronics
35:19.1,Ahmed Enterprises,Kenwood,KENWOOD Food Processor FP-120 ON INSTALLLMENTS,ABK-KENWOOD-FP120-INSTSF,kenwood-food-processor-fp-120-on-installlments-1,10,34000,29000,"Alfa, Blenders, Electronics, Food factory, Home appliances, Juicers, Kitchen appliances",https://cdn.comverseglobal.com/alfa/products/product_images/kenwood-food-processor-fp-120_130525011933401724.png,Electronics
35:18.5,Ahmed Enterprises,Kenwood,KENWOOD FOOD PROCESSOR Model FDP65.880SI ON INSTALLMENTS,ABK-KENWOOD-FDP65.880S-INSTSF,kenwood-food-processor-model-fdp65880si-on-installments-1,10,83000,72300,"Alfa, Blenders, Electronics, Food factory, Home appliances, Juicers, Kitchen appliances","https://cdn.comverseglobal.com/alfa/products/product_images/kenwood-food-processor-model-fdp65880si_130525011955974134.png, https://cdn.comverseglobal.com/alfa/products/product_images/kenwood-food-processor-model-fdp65880si_130525012916592096.png",Electronics
35:17.8,Ahmed Enterprises,Kenwood,KENWOOD Blender BLP15.360W ON INSTALLMENTS,ABK-KENWOOD-BLP15.360W-INSTSF,kenwood-blender-blp15360w-on-installments-3,10,27900,17100,"Alfa, Blenders, Choppers & Mincers, Electronics, Food factory, Home appliances, Juicers, Kitchen appliances",https://cdn.comverseglobal.com/alfa/products/product_images/kenwood-blender-blp15360w_130525012012477816.png,Electronics
35:17.1,Ahmed Enterprises,Kenwood,KENWOOD AIR FRYER 3.8 LTR HFP30.000BK ON INSTALLMENTS,ABK-KENWOOD-HFP30.000BK-INSTS,kenwood-air-fryer-38-ltr-hfp30000bk-on-installments-2,10,56800,45590,"Air fryer, Alfa, Electronics, Home appliances, Kitchen appliances",https://cdn.comverseglobal.com/alfa/products/product_images/kenwood-hfp-30-air-fryer_130525012334526986.png,Electronics
35:16.3,Ahmed Enterprises,Kenwood,KENWOOD 3 in 1 Sandwich Maker SMM-01 ON INSTALLMENTS,ABK-KENWOOD-SMM01-INSTS,kenwood-3-in-1-sandwich-maker-smm-01-on-installments-1,11,18000,16100,"Alfa, Electronics, Home appliances, Kitchen appliances, Sandwich maker",https://cdn.comverseglobal.com/alfa/products/product_images/kenwood-sandwich-maker-smm-01_130525012349457117.png,Electronics
35:15.3,Ahmed Enterprises,Haier,HAIER SOLO MICROWAVE OVEN 25 LITER Model HGL-25MXP8 ON INSTALLMENTS,AZAN-TMV-0013,haier-solo-microwave-oven-25-liter-model-hgl-25mxp8-on-installments-12,10,38300,33199,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-25mxp8_120525234915093117.jpg,Electronics
35:14.4,Ahmed Enterprises,Haier,HAIER SOLO MICROWAVE OVEN 20 LITRE Model HMW-20MXP3 ON INSTALLMENTS,AZAN-TMV-0027,haier-solo-microwave-oven-20-litre-model-hmw-20mxp3-on-installments-11,10,28900,23799,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-20mxp3_120525235020069589.jpg,Electronics
35:13.6,Ahmed Enterprises,Haier,HAIER SOLO MICROWAVE OVEN 20 LITRE Model HMW-20MBS ON INSTALLMENTS,AZAN-TMV-0012,haier-solo-microwave-oven-20-litre-model-hmw-20mbs-on-installments-6,10,28900,23799,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-20mbs_120525235040417389.jpg,Electronics
35:12.2,Ahmed Enterprises,Haier,HAIER SOLO MICROWAVE OVEN 20 LITER Model HMN-20MXP6 ON INSTALLMENTS,AZAN-TMV-0014,haier-solo-microwave-oven-20-liter-model-hmn-20mxp6-on-installments-9,10,28900,23799,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-20mxp6_120525235059804082.jpg,Electronics
35:10.7,Ahmed Enterprises,Haier,HAIER MICROWAVE OVEN GRILL Model HMW-20DGS ON INSTALLMENTS,AZAN-TMV-0025,haier-microwave-oven-grill-model-hmw-20dgs-on-installments-14,10,36700,31599,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-20dgs_120525235114262951.jpg,Electronics
35:09.3,Ahmed Enterprises,Haier,HAIER DIGITAL SOLO MICROWAVE OVEN Model HMW-20DSS ON INSTALLMENTS,AZAN-TMV-0030,haier-digital-solo-microwave-oven-model-hmw-20dss-on-installments-5,10,33800,28699,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-20dss_120525235129164275.jpg,Electronics
35:07.8,Ahmed Enterprises,Haier,HAIER AIR FRYER SERIES MICROWAVE OVEN 30 LITER Model HMW-30AFS ON INSTALLMENTS,AZAN-TMV-0020,haier-air-fryer-series-microwave-oven-30-liter-model-hmw-30afs-on-installments-12,10,72700,67599,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-30afs_120525235145734601.jpg,Electronics
35:06.3,Ahmed Enterprises,Haier,HAIER AIR FRYER SERIES MICROWAVE OVEN 30 LITER Model HMW-30AFR ON INSTALLMENTS,AZAN-TMV-0028,haier-air-fryer-series-microwave-oven-30-liter-model-hmw-30afr-on-installments-10,10,72700,67599,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-30afr_120525235204131455.jpg,Electronics
35:04.8,Ahmed Enterprises,Dawlance,DAWLANCE SOLO MICROWAVE OVEN 20 LITER Model DW MD 4N ON INSTALLMENTS,AZAN-TMV-0002,dawlance-solo-microwave-oven-20-liter-model-dw-md-4n-on-installments-8,10,32700,27599,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-md4n_120525235223864373.jpg,Electronics
35:03.6,Ahmed Enterprises,Dawlance,DAWLANCE MICROWAVE OVEN SOLO Model DW 162 HZP ON INSTALLMENTS,AZAN-TMV-0005,dawlance-microwave-oven-solo-model-dw-162-hzp-on-installments-7,10,64900,59799,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-162g_120525235305529209.jpg,Electronics
35:02.0,Ahmed Enterprises,Dawlance,DAWLANCE MICROWAVE OVEN GRILL Model DW 142 HZP ON INSTALLMENTS,AZAN-TMV-0034,dawlance-microwave-oven-grill-model-dw-142-hzp-on-installments-4,10,60600,55499,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-142hzp_120525235321528598.jpg,Electronics
35:00.6,Ahmed Enterprises,Dawlance,DAWLANCE MICROWAVE OVEN GRILL Model DW 136 G ON INSTALLMENTS,AZAN-TMV-0007,dawlance-microwave-oven-grill-model-dw-136-g-on-installments-9,10,52700,47599,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-136g_120525235334539640.jpg,Electronics
34:59.3,Ahmed Enterprises,Dawlance,DAWLANCE MICROWAVE OVEN GRILL Model DW 128 G ON INSTALLMENTS,AZAN-TMV-0001,dawlance-microwave-oven-grill-model-dw-128-g-on-installments-8,10,50400,45299,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-128g_120525235348889413.jpg,Electronics
34:58.4,Ahmed Enterprises,Dawlance,DAWLANCE MICROWAVE OVEN CONVECTION Model DW-550 AF ON INSTALLMENTS,AZAN-TMV-0008,dawlance-microwave-oven-convection-model-dw-550-af-on-installments-7,10,68300,63199,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-550af_120525235410236409.jpg,Electronics
34:57.4,Ahmed Enterprises,Dawlance,DAWLANCE CONVECTION AIR FRYER MICROWAVE OVEN 30 LITER Model DW 530 AF ON INSTALLMENTS,AZAN-TMV-0006,dawlance-convection-air-fryer-microwave-oven-30-liter-model-dw-530-af-on-installments-7,10,63900,58799,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-530af_120525235421620019.jpg,Electronics
34:56.6,Ahmed Enterprises,Dawlance,DAWLANCE SOLO MICROWAVE OVEN 20 LITER Model DW MD 15 ON INSTALLMENTS,AZAN-TMV-0035,dawlance-solo-microwave-oven-20-liter-model-dw-md-15-on-installments-5,10,29300,24199,"Alfa, Electronics, Home appliances, Kitchen appliances, Microwaves, Oven",https://cdn.comverseglobal.com/alfa/products/product_images/azan-microwave-on-installemts-dw-md15_120525235436509044.jpg,Electronics
34:55.6,Ahmed Enterprises,TCL,TCL 55 INCH SMART & 4K UHD GOOGLE LED TV Model 55P755 ON INSTALLMENTS,LEDS-TCL-AE-55P755,tcl-55-inch-smart-4k-uhd-google-led-tv-model-55p755-on-installments-1,10,206400,186600,"Electronics, LED TV, Smart LED TV, TCL",https://cdn.comverseglobal.com/alfa/products/product_images/tcl-55-inch-smart-4k-uhd-google-led-tv-model-55p755_070525012405603078.jpg,Electronics
34:54.4,Ahmed Enterprises,TCL,TCL 55 INCH SMART & 4K QLED TV Model 55T6C ON INSTALLMENTS,LEDS-TCL-AE-55T6C,tcl-55-inch-smart-4k-qled-tv-model-55t6c-on-installments,10,185200,165400,"Electronics, LED TV, Smart LED TV, TCL",https://cdn.comverseglobal.com/alfa/products/product_images/tcl-55-inch-smart-4k-qled-tv-model-55t6c_070525012424461464.jpg,Electronics
34:53.6,Ahmed Enterprises,TCL,TCL 55 INCH SMART & 4K QLED TV Model 55P79K ON INSTALLMENTS,LEDS-TCL-AE-55P79K,tcl-55-inch-smart-4k-qled-tv-model-55p79k-on-installments-1,10,201900,182100,"Electronics, LED TV, Smart LED TV, TCL",https://cdn.comverseglobal.com/alfa/products/product_images/tcl-55-inch-smart-4k-qled-tv-model-55p79k_070525012512663407.jpg,Electronics
34:52.8,Ahmed Enterprises,TCL,TCL 50 INCH SMART & 4K QLED TV Model 50P79K ON INSTALLMENTS,LEDS-TCL-AE-50P79K,tcl-50-inch-smart-4k-qled-tv-model-50p79k-on-installments-1,10,174800,155000,"Electronics, LED TV, Smart LED TV, TCL",https://cdn.comverseglobal.com/alfa/products/product_images/tcl-50-inch-smart-4k-qled-tv-model-50p79k_070525012533268872.jpg,Electronics
34:51.9,Ahmed Enterprises,TCL,TCL 43 INCH SMART & 4K UHD GOOGLE TV Model 43P71B ON INSTALLMENTS,LEDS-TCL-AE-43P71B,tcl-43-inch-smart-4k-uhd-google-tv-model-43p71b-on-installments-1,10,141900,122100,"Electronics, LED TV, Smart LED TV, TCL",https://cdn.comverseglobal.com/alfa/products/product_images/tcl-43-inch-smart-4k-uhd-google-tv-model-43p71b_070525012607532833.jpg,Electronics
34:51.1,Ahmed Enterprises,TCL,TCL 43 INCH SMART & 4K QLED TV Model 43T6C ON INSTALLMENTS,LEDS-TCL-AE-43T6C,tcl-43-inch-smart-4k-qled-tv-model-43t6c-on-installments,10,135200,115400,"Electronics, LED TV, Smart LED TV, TCL",https://cdn.comverseglobal.com/alfa/products/product_images/tcl-43-inch-smart-4k-qled-tv-model-43t6c_070525012638359963.jpg,Electronics
34:49.0,Ahmed Enterprises,TCL,TCL 40 INCH SMART LED TV Model 40L5A ON INSTALLMENTS,LEDS-TCL-AE-40L5A,tcl-40-inch-smart-led-tv-model-40l5a-on-installments-2,10,107500,87700,"Electronics, LED TV, Smart LED TV, TCL",https://cdn.comverseglobal.com/alfa/products/product_images/tcl-40-inch-smart-led-tv-model-40l5a_070525012655658122.jpg,Electronics
34:48.2,Ahmed Enterprises,TCL,TCL 32 INCH STANDARD HD LED TV Model 32D3400 ON INSTALLMENTS,LEDS-TCL-AE-32D3400,tcl-32-inch-standard-hd-led-tv-model-32d3400-on-installments-2,10,75200,55400,"Electronics, LED TV, Smart LED TV, TCL",https://cdn.comverseglobal.com/alfa/products/product_images/tcl-32-inch-standard-hd-led-tv-model-32d3400_070525012712779653.jpg,Electronics
34:47.2,Ahmed Enterprises,TCL,TCL 32 INCH SMART LED TV Model 32L5A ON INSTALLMENTS,LEDS-TCL-AE-32L5A,tcl-32-inch-smart-led-tv-model-32l5a-on-installments-1,10,87500,67700,"Electronics, LED TV, Smart LED TV, TCL",https://cdn.comverseglobal.com/alfa/products/product_images/tcl-32-inch-smart-led-tv-model-32l5a_070525012728893060.jpg,Electronics
17:29.2,ECO PRODUCTS XIAOMI,Xioami,XIAOMI Smart Space Heater S,SL_heater_S,xiaomi-smart-space-heater-s,10,35000,27999,"Electronics, Heaters, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/mi-space-heater-s-post_120525190753619792.jpg,Electronics
17:27.9,ECO PRODUCTS XIAOMI,Xioami,XIAOMI SMART BLENDER,SL_blender,xiaomi-smart-blender,10,35000,23999,"Blenders, Electronics, Kitchen appliances",https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-smart-blender-eu-post_120525191705617872.jpg,Electronics
51:41.3,SA Traders,Other,Baby Walker (Fiber)-ON INSTALLMENTS,SA-Baby Walker(fIBER)-005-TY,baby-walker-fiber-on-installments,12,15200,13850,"Electronic toys, Indoor & Outdoor, Kids & Toys",https://cdn.comverseglobal.com/alfa/products/product_images/baby-planet-chicco-carrycot-bcc-835-4_130525100908434566.png,Other
51:40.0,SA Traders,ANEX,ANEX AG-3097 Deluxe Insect Killer ON INSTALLMENTS,SA-ANEX-AG-3097-INSTSS,anex-ag-3097-deluxe-insect-killer-on-installments-3,5,19000,17600,"Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/baby-planet-chicco-carrycot-bcc-835-18_120525185040276783.png,Electronics
51:38.3,SA Traders,ANEX,ANEX AG-3097 Deluxe Insect Killer ON INSTALLMENTS,SA-ANEX-AG-3097-INST,anex-ag-3097-deluxe-insect-killer-on-installments-2,4,17500,16150,"Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/baby-planet-chicco-carrycot-bcc-835-17_120525184513216293.png,Electronics
51:36.5,SA Traders,ANEX,ANEX AG-3096 Deluxe Insect Killer ON INSTALLMENTS,SA-ANEX-AG-3096-INST,anex-ag-3096-deluxe-insect-killer-on-installments-2,4,15000,13750,"Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/baby-planet-chicco-carrycot-bcc-835-16_120525184045989133.png,Electronics
51:35.2,SA Traders,ANEX,ANEX AG-3095 Deluxe Insect Killer ON INSTALLMENTS,SA-ANEX-AG-3095-INST,anex-ag-3095-deluxe-insect-killer-on-installments-1,5,14500,12750,"Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/baby-planet-chicco-carrycot-bcc-835-15_120525183546316105.png,Electronics
26:27.6,ScrolnShop,Samsung,PTA Official Approval Service - SAMSUNG S24 ULTRA (SNS_389),SNS_389_PTA_S24ULTRA,pta-official-approval-service-samsung-s24-ultra-sns_389,1000,178099,178099,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_s24ultra_1_110525090443819362.jpeg,Mobile Phones & Tablets
26:27.0,ScrolnShop,Samsung,PTA Official Approval Service - SAMSUNG S23 ULTRA (SNS_389),SNS_389_PTA_S23ULTRA,pta-official-approval-service-samsung-s23-ultra-sns_389,1000,154299,154299,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_s23ultra_1_110525090441629221.jpeg,Mobile Phones & Tablets
26:26.3,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 16 Plus (SNS_389),SNS_389_PTA_16PLUS,pta-official-approval-service-iphone-16-plus-sns_389,1000,145399,145399,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_16plus_1_110525090435169829.jpg,Mobile Phones & Tablets
26:25.6,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 16 PRO MAX (SNS_389),SNS_389_PTA_16PROMAX,pta-official-approval-service-iphone-16-pro-max-sns_389,1000,168199,168199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_16promax_1_110525090439480272.jpeg,Mobile Phones & Tablets
26:25.0,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 16 PRO (SNS_389),SNS_389_PTA_16PRO,pta-official-approval-service-iphone-16-pro-sns_389,1000,151199,151199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_16pro_1_110525090437291534.jpeg,Mobile Phones & Tablets
26:24.4,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 16 (SNS_389),SNS_389_PTA_16,pta-official-approval-service-iphone-16-sns_389,1000,132999,132999,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_16_1_110525090433048588.jpeg,Mobile Phones & Tablets
26:23.5,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 15 Plus (SNS_389),SNS_389_PTA_15PLUS,pta-official-approval-service-iphone-15-plus-sns_389,1000,136199,136199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_15plus_1_110525090424294094.jpg,Mobile Phones & Tablets
26:22.4,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 15 PRO MAX (SNS_389),SNS_389_PTA_15PROMAX,pta-official-approval-service-iphone-15-pro-max-sns_389,1000,161299,161299,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_15promax_1_110525090429641935.jpg,Mobile Phones & Tablets
26:21.0,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 15 PRO (SNS_389),SNS_389_PTA_15PRO,pta-official-approval-service-iphone-15-pro-sns_389,1000,148399,148399,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_15pro_1_110525090426426103.jpg,Mobile Phones & Tablets
26:19.9,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 15 (SNS_389),SNS_389_PTA_15,pta-official-approval-service-iphone-15-sns_389,1000,125699,125699,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_15_1_110525090422202540.jpg,Mobile Phones & Tablets
26:18.8,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 14 Plus (SNS_389),SNS_389_PTA_14PLUS,pta-official-approval-service-iphone-14-plus-sns_389,1000,136899,136899,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_14plus_1_110525090412219483.jpg,Mobile Phones & Tablets
26:17.7,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 14 PRO MAX (SNS_389),SNS_389_PTA_14PROMAX,pta-official-approval-service-iphone-14-pro-max-sns_389,1000,143599,143599,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_389_pta_14promax_1_110525090419088465.jpg,Mobile Phones & Tablets
